0.75889,170.48213,2.67798,172.71343,2.39271,83.88012,2.31475,85.92413,2.35268,13.54053,0.45213,1.03252,0.38650,0.66667
0.82123,173.97662,0.96026,170.23128,1.03803,176.44261,2.17662,179.61472,2.07547,6.95513,0.16023,0.53610,0.01829,0.72222
0.80451,2.17708,0.20565,1.09439,0.04204,93.40673,0.84736,96.60733,0.19845,164.70358,4.16824,171.40276,4.25197,0.72000
0.85814,165.66417,1.76867,159.52642,1.68738,5.29474,0.17658,0.18053,0.00786,1.41009,0.14910,0.19134,0.00801,0.87500
0.71971,153.67335,3.99352,161.16011,3.97862,179.09898,3.00203,179.72754,2.91914,10.32048,0.59605,0.83058,0.02545,0.50000
0.78709,169.88812,1.92284,168.89429,1.64161,8.59580,1.24996,26.01485,1.57156,7.51557,0.17987,0.50161,0.01747,0.90909
0.80451,172.97783,1.98099,159.80060,2.03283,126.94988,3.80227,125.33231,3.84928,27.53558,1.11984,1.37688,0.05447,0.58333
0.77336,179.82798,2.66163,178.45608,2.43521,179.32994,1.82104,179.62691,1.83421,179.96605,1.89725,179.52207,2.13008,0.79412
0.83985,95.41258,2.74080,92.35382,2.66754,2.89976,0.17689,0.25724,0.00795,1.92530,0.08863,0.25805,0.00798,0.86047
0.86767,123.13141,4.06695,124.58721,4.08086,178.21990,4.27945,178.55439,4.34463,178.57384,1.93271,178.64115,2.09490,0.60870
0.88392,175.49433,1.18821,176.52004,0.88920,5.13673,0.24493,0.38872,0.01369,2.81019,0.13606,0.39696,0.01404,0.77500
0.93233,155.09268,4.22264,161.92661,4.28425,139.79554,4.15846,129.61984,3.89090,167.71248,4.45528,178.28713,4.42640,0.47826
0.90677,60.85804,0.53818,50.98588,0.75560,50.93302,1.26820,45.16591,1.04716,1.35167,0.07855,0.79607,0.02679,0.68182
0.79354,1.97499,0.54273,0.64002,0.52100,178.82870,3.09340,179.96516,3.11154,5.24289,0.16072,0.10552,0.00686,0.94737
0.78652,45.00562,1.07515,41.73229,1.18496,4.92328,0.18331,0.56177,0.00143,3.52052,0.06603,0.56604,0.00143,0.94231
0.82013,2.82011,0.70939,0.61600,0.47394,5.43823,0.10363,0.41021,0.00568,4.18718,0.08478,0.41047,0.00569,0.70588
0.76313,26.42098,0.52369,0.20771,0.01012,5.59853,0.54366,0.20717,0.01011,4.05346,0.12758,0.17725,0.00796,0.88571
0.82015,179.99994,4.12333,174.00479,4.36797,179.17179,0.54106,176.71602,0.29304,137.47736,3.94161,136.87423,3.95447,0.59091
0.71079,111.75542,2.69048,107.40559,2.61720,179.00935,4.27539,176.93757,4.22522,1.06577,0.11361,0.67977,0.00759,0.89130
0.70052,2.68612,0.12051,0.45437,0.01955,3.47239,0.28822,0.50208,0.01991,5.36279,0.06780,0.45687,0.01959,0.88095
0.83256,125.32413,3.41731,128.29111,3.46107,2.81090,0.45896,0.81618,0.02849,136.62532,4.73147,144.95124,4.77423,0.29167
0.72093,173.71657,3.49634,168.45982,3.54878,115.26000,2.95665,112.44491,2.98143,12.53039,0.14303,0.38489,0.00800,0.80000
0.73352,177.91950,2.49939,178.21603,2.59547,0.00000,0.03593,0.47632,0.00722,2.20761,0.10749,0.47056,0.00702,0.81818
0.73184,137.72619,2.89271,147.57173,2.89661,9.59561,0.08657,0.36033,0.01128,1.73328,0.07909,0.35411,0.01104,0.92593
0.79225,42.90603,1.76323,36.76577,1.52574,149.84040,4.18222,146.98525,4.14113,10.55468,0.44179,1.73254,0.06473,0.66667
0.77281,139.30752,2.24011,139.50346,2.58766,2.54273,0.21087,0.52359,0.01275,139.53261,3.28168,142.25395,3.30061,0.36364
0.74299,102.55702,2.67879,105.75301,2.61841,121.51929,2.03845,126.46893,2.01812,122.50635,2.58106,116.09246,2.50430,0.87097
0.73643,168.65549,2.07424,167.51431,2.01947,6.10285,0.06259,0.57806,0.02269,4.65176,0.11150,0.59059,0.02300,0.74286
0.82220,3.84993,0.07132,0.32143,0.00613,5.02536,0.09272,0.22476,0.00692,2.89352,0.04331,0.33200,0.00620,0.87234
0.78938,44.57200,1.46587,36.47858,1.38618,11.98745,0.48626,12.86884,0.53897,36.06570,1.24540,37.68202,1.27359,0.37500
0.78692,166.04661,2.89365,179.87252,2.97399,15.15035,0.31144,0.42474,0.02181,2.97080,0.17819,0.34215,0.01947,0.79487
0.83629,4.80343,0.14424,0.25525,0.00495,4.13000,0.14667,0.39995,0.00558,2.20603,0.15669,0.41279,0.00573,0.85714
0.70917,38.65700,1.12305,38.99236,1.23574,159.82067,1.54422,162.91595,1.54358,134.06847,2.31721,145.70000,2.21680,0.23684
0.82533,6.15986,0.31820,0.23754,0.01231,5.09607,0.55848,0.73887,0.34208,4.55625,0.14472,0.23702,0.01233,0.93478
0.75670,38.30946,1.79482,39.23466,1.94799,3.25555,0.10894,0.47449,0.00785,1.16019,0.11525,0.47442,0.00785,0.90625
0.80199,78.12434,2.01976,90.86629,2.18443,119.76053,3.74251,120.31832,3.75346,120.28509,3.37478,95.47446,3.54542,0.44828
0.77635,174.43969,0.65450,168.82961,0.55358,2.44872,0.15348,0.85694,0.02648,10.75679,0.20630,0.85626,0.02645,0.65385
0.75641,179.21923,1.64681,176.50084,1.90594,0.00000,1.02523,0.69910,1.02378,175.67508,1.75942,173.48864,1.72519,0.33333
0.75071,165.54924,2.16996,167.55275,1.90699,7.68958,0.43467,7.37548,0.48188,5.44960,0.56584,7.25149,0.69275,0.65385
0.78917,11.21192,0.51048,0.89169,0.36787,14.37317,0.55375,0.83159,0.37981,12.99006,0.33176,0.89507,0.37760,0.81250
0.77635,10.00378,0.41722,0.66436,0.02562,0.84793,0.18949,0.68900,0.02640,24.76323,0.90660,0.66590,0.02567,0.61538
0.79219,107.24967,1.92465,101.58550,1.87735,9.23374,0.30058,0.22370,0.00403,0.87026,0.05247,0.21270,0.00411,0.90566
0.77320,163.25875,3.28293,165.96988,3.21163,0.00000,0.39184,0.09343,0.00855,117.05324,3.65024,117.42438,3.66274,0.46429
0.81932,6.34971,0.35155,0.09423,0.00454,3.88970,0.08408,0.09428,0.00455,5.39946,0.08981,0.09456,0.00453,0.96364
0.70515,54.07257,1.73996,56.62679,1.82028,39.06827,0.55828,26.55384,0.53363,12.03184,0.72168,12.79310,0.84280,0.64286
0.82543,33.85657,1.00852,0.18039,0.02041,6.10190,0.08904,0.19437,0.01480,2.58933,0.23296,0.18298,0.01485,0.78723
0.80619,160.77470,1.95797,163.25319,1.94821,179.79291,3.19073,176.93662,3.27438,2.72425,0.06463,0.11510,0.00597,0.89655
0.83505,4.91319,0.33151,0.28081,0.02094,6.95262,0.10889,0.28113,0.02099,10.50771,0.31455,0.28107,0.02093,0.72727
0.83350,127.46111,2.20302,128.04770,2.15329,39.43684,1.11236,0.24643,0.01298,21.12739,0.37741,0.24814,0.01305,0.65385
0.81327,179.00537,2.27295,178.26340,2.23340,178.00730,2.31316,179.16798,2.25472,11.92955,0.39396,0.45164,0.00916,0.72727
0.74528,132.24053,2.30605,131.33165,2.32546,162.67085,3.02872,165.74493,2.66166,94.60283,3.61070,95.05638,3.64646,0.57143
0.76681,143.75487,2.50326,132.83501,2.44483,11.90189,0.44818,0.67266,0.01299,165.95597,3.23637,163.82167,3.24394,0.68966
0.76330,142.39247,2.22028,146.64401,2.19838,6.97188,0.27999,0.32611,0.00672,8.26401,0.27531,0.35188,0.00689,0.75676
0.85290,13.88227,0.36487,0.54725,0.00599,4.06454,0.06712,0.56243,0.00462,0.56868,0.04085,0.54381,0.00529,0.98824
0.87463,179.33624,2.68195,174.65782,2.97711,125.40303,1.19489,119.72877,1.00385,3.84146,0.14475,0.31440,0.01286,0.81081
0.73359,108.32426,1.11552,113.70765,1.18824,6.51950,0.21073,0.68602,0.01860,76.56173,2.25527,88.52364,2.37948,0.46429
0.75514,176.23371,2.36844,166.77937,2.47948,113.42566,2.78298,111.70289,2.68354,135.53970,3.18443,136.73348,3.44579,0.25926
0.88024,48.37414,2.01917,45.98529,1.88989,7.67172,0.38413,0.37313,0.01349,1.73188,0.14922,0.37496,0.01361,0.77778
0.75085,142.06042,1.70597,143.20826,1.71542,91.99196,2.09191,94.32028,2.23817,15.96534,0.70174,6.44298,0.52111,0.72414
0.72925,105.13301,2.77034,97.98665,2.83049,165.45780,3.11952,165.81310,3.33123,9.10012,0.11444,0.84544,0.02871,0.80000
0.74488,12.63990,0.30722,0.33409,0.01541,4.26033,0.16079,0.27243,0.01502,1.68570,0.04913,0.33720,0.01533,0.92157
0.79415,63.47239,1.41050,50.45006,1.24304,170.63629,2.66625,172.68377,2.68130,177.99723,2.25203,179.65231,2.20430,0.66667
0.75424,11.22832,0.31787,0.42514,0.01232,7.27926,0.21620,0.79493,0.02345,3.91564,0.10803,0.77252,0.02277,0.82857
0.77170,4.48679,0.09472,0.47664,0.01971,5.09557,0.29494,0.47560,0.01963,2.95994,0.18729,0.48530,0.01995,0.73333
0.88962,2.03301,0.13303,0.46852,0.01360,0.00000,0.01620,0.47989,0.01370,7.31768,0.15784,0.51707,0.01356,0.79070
0.84528,4.65936,0.06123,0.74496,0.01939,1.15749,0.05233,0.74772,0.01930,5.40654,0.16086,0.72595,0.01948,0.63636
0.73208,179.48683,1.22601,179.33728,1.17773,177.83167,2.52230,179.22660,2.52732,111.33334,3.35267,119.52113,3.38336,0.51724
0.89035,3.88920,0.13844,0.05530,0.00422,1.74273,0.05049,0.05628,0.00426,3.30270,0.03477,0.05605,0.00424,0.93443
0.73392,131.56015,2.02595,126.72004,2.12699,152.69074,2.49478,156.83335,2.49723,177.65144,1.39148,179.58813,1.43646,0.69697
0.79562,164.05885,3.16661,161.07346,3.07916,6.76988,0.20080,0.22666,0.01043,6.76781,0.26503,0.22454,0.01039,0.84091
0.87376,19.72639,0.60201,0.45456,0.01818,8.75023,0.20975,0.45156,0.01823,127.69270,3.71428,124.11846,3.69202,0.41935
0.78189,2.36080,0.65962,3.28388,0.78213,4.88160,0.13111,0.49268,0.01491,177.85663,2.38120,177.07976,2.22858,0.87879
0.77547,10.43239,0.23079,0.57490,0.01196,178.92151,3.81073,177.63404,3.88088,0.95797,0.09195,0.57869,0.01213,0.92593
0.80793,104.75971,3.11346,93.91806,2.84091,175.98720,3.16882,165.59980,3.18350,2.79091,0.11346,0.24273,0.01771,0.84615
0.80884,7.97350,0.07977,0.37431,0.01231,105.80979,3.31625,103.52838,3.27746,7.26103,0.11982,0.52867,0.01276,0.66667
0.76826,113.06120,3.19785,121.96528,3.38840,7.87496,0.22981,0.41176,0.02077,2.82305,0.09648,0.31016,0.02352,0.90000
0.87153,17.04395,0.57313,0.48075,0.01139,1.02939,0.05081,0.51266,0.01232,0.90248,0.05796,0.48861,0.01161,0.96226
0.75513,171.96913,3.24967,172.48146,3.21264,5.01791,0.34550,8.52035,0.13555,174.45619,3.02054,173.24463,2.94151,0.29412
0.73119,176.17994,0.76412,169.91859,0.71521,5.20095,0.17473,0.53469,0.02245,3.33154,0.06296,0.53733,0.02262,0.83333
0.88909,5.58583,0.30342,0.54977,0.20119,179.76174,3.20612,179.91984,2.98197,176.25518,2.61597,178.80730,2.58366,0.46667
0.82902,80.07505,1.37984,75.22734,1.29029,2.55865,0.74842,1.57915,0.72737,89.40511,1.94972,90.44103,2.04040,0.93103
0.84658,179.33714,1.42632,179.60239,1.48286,169.13640,2.21958,177.52768,2.52724,140.46973,3.58691,144.75141,3.65243,0.35714
0.89372,16.67070,0.37949,0.27138,0.01268,171.80226,2.50426,177.87651,2.15532,179.71167,2.54714,177.92502,2.16041,0.61290
0.72274,4.38008,0.54388,0.54210,0.22161,8.06616,0.34495,0.46937,0.16967,7.85142,0.38016,0.84390,0.32953,0.97059
0.88447,11.69975,0.31627,0.36293,0.01839,4.76092,0.16707,0.36391,0.01837,4.10142,0.17390,0.36581,0.01837,0.95238
0.88691,177.98156,2.82735,169.57659,2.82073,8.51964,0.14646,0.36492,0.01135,7.08126,0.06162,0.36151,0.01133,0.84783
0.83307,48.86837,0.93062,0.09525,0.00390,1.72426,0.17749,0.08973,0.00392,7.12157,0.10974,0.09310,0.00553,0.85294
0.81905,170.98367,0.25955,178.91358,1.09092,6.57087,0.14698,0.27628,0.00634,3.40753,0.09252,0.27065,0.00563,0.72222
0.86207,86.53034,2.31960,93.50160,2.37747,3.53297,0.32185,0.25825,0.01077,5.77325,0.12464,0.25832,0.01076,0.82609
0.89582,16.59600,0.58111,0.21096,0.00882,5.20446,0.16995,0.08795,0.01106,1.91995,0.16985,0.08661,0.01107,0.60000
0.81505,179.44412,2.39807,179.27086,2.80546,7.34664,0.39722,3.39350,0.35116,3.07648,0.11616,0.30708,0.00954,0.81818
0.83457,1.80317,0.38708,0.49510,0.36263,1.74333,0.40702,0.46041,0.01124,3.47484,0.14360,0.46767,0.01136,0.88889
0.93514,1.74827,0.06780,0.29715,0.01084,7.06209,0.15971,0.29648,0.01089,5.11321,0.07873,0.33393,0.01121,0.73469
0.89777,179.13108,2.60341,179.56722,2.69076,6.60142,0.21100,0.31417,0.01104,12.58906,0.15709,0.32591,0.01125,0.68421
0.90987,169.17667,2.59353,172.97037,2.45225,3.59225,0.06766,0.33596,0.00250,4.56186,0.12197,0.46119,0.00546,0.97674
0.90831,175.93572,4.13181,164.06053,4.16506,8.73839,0.40207,3.79723,0.47862,128.09119,1.64439,120.05416,1.66626,0.57576
0.88670,3.27178,0.09686,0.35628,0.00725,3.91738,0.14512,0.35380,0.00717,25.94600,0.58511,0.36807,0.00760,0.69444
0.88316,170.70618,3.42602,177.72089,3.34505,8.96339,0.55857,0.07417,0.00727,156.74431,3.39442,150.65472,3.32365,0.35294
0.91872,14.80933,0.35333,0.20556,0.01223,6.32831,0.32105,0.20503,0.01222,1.31952,0.09155,0.19622,0.01200,0.80000
0.78276,7.69443,0.49670,3.61047,0.50454,9.48207,0.42748,0.56231,0.30757,157.72402,2.87155,157.42495,2.69109,0.37037
0.72874,167.00129,1.97170,178.18052,1.96400,177.28038,2.21194,177.97291,1.91251,170.78118,3.69814,170.60859,3.72911,0.46667
0.71379,5.85630,0.29585,0.76858,0.35519,4.73055,0.79266,1.34753,0.77214,5.23639,0.74745,1.34187,0.77187,0.86207
0.93563,171.89920,2.79945,171.31647,3.35642,173.62998,3.18387,171.39436,3.35479,175.54811,2.67632,175.20110,2.54027,0.33333
0.84727,178.21326,1.76287,179.67174,1.89314,176.50475,2.09434,176.95340,1.85814,115.67443,3.56795,112.95540,3.52352,0.66667
0.74138,4.64422,0.05412,0.57488,0.00824,1.76632,0.18023,0.57493,0.00825,2.18910,0.11151,0.57477,0.00824,0.96667
0.96437,19.21061,0.87755,0.10495,0.00462,2.79170,0.15544,0.11276,0.01096,2.21848,0.16173,0.11029,0.01103,0.79310
0.84608,9.20446,0.28722,0.91648,0.02551,4.65111,0.18861,1.02297,0.02899,2.93946,0.13411,1.02329,0.02907,0.79070
0.77046,174.75785,3.38069,175.94657,3.47661,9.65441,1.44306,6.55481,1.39223,169.40050,1.91137,167.24443,1.90444,0.33333
0.89067,171.26985,4.03133,169.30143,3.97155,178.57190,2.12767,177.61528,2.07335,139.45077,3.77313,140.80211,3.80807,0.60714
0.90498,5.78224,0.38162,0.78576,0.02095,5.58246,0.30630,0.81678,0.01991,6.17273,0.26610,0.78576,0.02095,0.83871
0.91087,11.82820,0.38770,0.69884,0.01747,7.46066,0.35084,0.69943,0.01740,3.52862,0.22098,0.70003,0.01740,0.77419
0.74123,3.34964,0.06310,0.22774,0.01616,2.49913,0.01080,0.23447,0.01631,177.64933,2.56090,178.08508,2.33728,0.32258
0.70234,3.73942,1.38862,1.13678,1.37790,2.65657,0.85684,3.18165,1.09475,171.21106,2.36144,169.37749,2.36464,0.29412
0.84244,3.13406,0.15044,0.75017,0.02408,4.16109,0.14931,0.75150,0.02411,4.94958,0.07144,0.67811,0.02223,0.86667
0.89340,3.37824,0.15471,0.20193,0.01084,3.31659,0.10893,0.36668,0.01679,3.94995,0.17116,0.37207,0.01458,0.76667
0.93242,12.08014,0.30929,0.54478,0.01783,5.98731,0.26579,0.55601,0.01829,3.28473,0.16658,0.54509,0.01784,0.86111
0.71090,146.11656,3.75742,152.22769,3.79543,3.18696,0.65509,3.10461,0.79137,177.88388,3.70030,178.15252,3.74289,0.46154
0.92184,175.83569,2.58794,179.80666,2.77553,3.27639,0.15702,0.65412,0.01955,6.41686,0.28150,0.66217,0.01970,0.86207
0.73019,105.64067,3.43797,92.89300,3.33920,0.99997,0.21253,0.37493,0.02182,167.85357,1.99241,169.02435,2.48661,0.55556
0.98232,179.08764,4.29063,179.54822,4.35584,7.81062,0.11091,0.13810,0.00785,7.17332,0.26831,0.29889,0.01052,0.76667
0.73349,110.20055,3.46260,92.70676,3.27631,167.93249,2.41959,177.02300,2.17250,169.27313,3.02037,173.25359,3.02945,0.45833
0.78061,4.11956,0.08075,0.23794,0.00833,179.80695,3.76990,174.62986,3.79162,165.24192,3.81501,177.61788,3.88180,0.51724
0.91848,63.66333,1.96492,62.90909,2.05864,10.23418,0.21741,0.24047,0.01021,157.81756,1.37960,160.74662,1.05593,0.25926
0.86656,9.21436,0.04216,0.44721,0.00816,5.05039,0.13957,0.43314,0.00766,3.94625,0.11733,0.44774,0.00817,0.86957
0.87942,125.59885,2.43067,146.13130,2.72395,8.31696,0.67861,4.84689,0.62410,175.27015,3.61492,163.09123,3.53734,0.61538
0.89550,172.55724,0.82674,172.55581,0.74980,4.52465,0.71430,4.10617,0.77359,179.63151,2.84578,175.08382,1.98343,0.64000
0.93279,0.78628,0.11579,0.25181,0.00655,1.26560,0.11340,0.25731,0.00682,6.07096,0.23986,0.25079,0.00651,0.93333
0.70568,179.76578,2.69348,178.04180,2.15357,3.05444,0.36513,0.34641,0.00602,149.16321,2.54751,151.60501,2.18907,0.66667
0.74731,147.04829,3.30652,138.95789,3.30337,5.64468,0.40178,0.40546,0.00595,1.08512,0.28932,0.37522,0.00673,0.85185
0.89221,2.83211,0.09042,0.05410,0.00861,6.58811,0.55233,0.05414,0.00861,2.17656,0.13254,0.21526,0.00997,0.85714
0.78442,105.98543,3.42012,92.48840,3.31220,178.83225,1.99371,179.98059,1.95351,162.24605,4.10827,152.16232,3.75761,0.45455
0.86223,14.09547,0.49786,0.66300,0.01749,3.18785,0.08888,0.66333,0.01749,14.54173,0.39731,0.66616,0.01756,0.72414
0.74282,23.24899,0.83587,4.78354,0.27213,136.56092,3.91358,136.81863,3.78647,37.18703,0.84192,40.64843,1.02931,0.66667
0.91142,111.62924,3.08643,165.48219,4.01712,11.22875,0.35270,0.81944,0.02250,178.06816,3.91890,171.57523,4.00107,0.61538
0.78994,128.31317,3.52263,112.58582,3.30960,178.05556,2.32161,176.57442,1.84575,179.97907,2.24568,179.99126,1.91993,0.81250
0.86785,179.82396,2.08578,179.97476,2.18240,3.43032,0.14488,0.52595,0.01761,174.02700,4.39567,179.26159,4.50367,0.41379
0.78322,147.27970,4.35070,150.34412,4.45649,155.67645,1.08797,159.47033,1.26957,168.83630,3.15579,158.51400,2.47016,0.68000
0.90316,9.10019,0.27897,0.65351,0.01944,9.76912,0.22044,0.63139,0.01879,5.74595,0.14489,0.63647,0.01906,0.70732
